Lat,Lon,OBJECTID,name,id,agency
33.702559,-84.398904,15320,PRYOR RD@FAIR DR,210655,Metropolitan Atlanta Rapid Transit Authority
33.923721,-84.379011,15321,ROSWELL RD NE@MT VERNON HWY NE,906326,Metropolitan Atlanta Rapid Transit Authority
33.698327,-84.497281,15322,MT GILEAD RD SW@MEADOWLANE DR SW,121102,Metropolitan Atlanta Rapid Transit Authority
33.665361,-84.281016,15323,PANTHERSVILLE RD @ TOLLIVER DR,212178,Metropolitan Atlanta Rapid Transit Authority
33.755692,-84.164459,15324,REDAN RD@PANOLA RD,110032,Metropolitan Atlanta Rapid Transit Authority
33.749575,-84.221115,15325,S INDIAN CREEK DR@INCA CT,210062,Metropolitan Atlanta Rapid Transit Authority
33.806448,-84.178451,15326,W MOUNTAIN ST @ SEXTON DR,903917,Metropolitan Atlanta Rapid Transit Authority
33.67918,-84.418526,15327,SYLVAN RD @ FREDELL PL,158246,Metropolitan Atlanta Rapid Transit Authority
33.8659,-84.289863,15328,SHALLOWFORD RD@FRONTIER TRL,906062,Metropolitan Atlanta Rapid Transit Authority
33.790493,-84.282827,15329,SOWELL ST @ RUFUS EVANS DR,900979,Metropolitan Atlanta Rapid Transit Authority
33.582292,-84.491918,15330,FLAT SHOALS RD @ RED OAK RD,184061,Metropolitan Atlanta Rapid Transit Authority
33.753239,-84.325806,15331,HOSEA L WILLIAMS DR @ WARREN ST NE,105186,Metropolitan Atlanta Rapid Transit Authority
33.68281,-84.365421,15332,JONESBORO RD @ 2640,907703,Metropolitan Atlanta Rapid Transit Authority
33.738875,-84.289475,15333,GLENWOOD RD@MORGAN PL SE,106212,Metropolitan Atlanta Rapid Transit Authority
33.756271,-84.496017,15334,DELMAR LN NW@HARWELL RD NW,903716,Metropolitan Atlanta Rapid Transit Authority
33.627183,-84.458084,15335,BEST RD @ 4736,176080,Metropolitan Atlanta Rapid Transit Authority
33.731741,-84.291467,15336,MCAFEE RD @ HOOPER ST,106006,Metropolitan Atlanta Rapid Transit Authority
33.79546,-84.23608,15337,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE,903908,Metropolitan Atlanta Rapid Transit Authority
33.842381,-84.233673,15338,LAWRENCEVILLE HWY @ STEEL DR,902618,Metropolitan Atlanta Rapid Transit Authority
33.709798,-84.204707,15339,SNAPFINGER WOODS DR @ 4521,132014,Metropolitan Atlanta Rapid Transit Authority
33.874994,-84.294236,15340,BUFORD HWY@WOODSIDE WAY,210966,Metropolitan Atlanta Rapid Transit Authority
33.808834,-84.393194,15341,PEACHTREE RD NW@PEACHTREE VALLEY RD,902575,Metropolitan Atlanta Rapid Transit Authority
33.78016,-84.24532,15342,NORTHERN AVE@194,901026,Metropolitan Atlanta Rapid Transit Authority
33.844549,-84.256775,15343,LAVISTA RD@MONTREAL RD,900499,Metropolitan Atlanta Rapid Transit Authority
33.894638,-84.23687,15344,PLEASANTDALE RD@3754,905196,Metropolitan Atlanta Rapid Transit Authority
33.775139,-84.508074,15345,CROFT PL NW@CLOVIS CT NW,903508,Metropolitan Atlanta Rapid Transit Authority
33.90613,-84.350429,15346,JOHNSON FERRY RD @ JOHNSON FERRY PK,211605,Metropolitan Atlanta Rapid Transit Authority
33.622224,-84.49773,15347,ROOSEVELT HWY@MILLER RD,176036,Metropolitan Atlanta Rapid Transit Authority
33.80045,-84.4131,15348,BELLEMEADE AVE NW@BUCHANAN ST NW,902555,Metropolitan Atlanta Rapid Transit Authority
33.766702,-84.282703,15349,S COLUMBIA DR @ MISSIONARY DR,904903,Metropolitan Atlanta Rapid Transit Authority
33.700637,-84.350764,15350,ISA DR SE @ KIPLING ST SE,211721,Metropolitan Atlanta Rapid Transit Authority
33.73138,-84.25925,15351,MCAFEE RD@BANDERA DR,107028,Metropolitan Atlanta Rapid Transit Authority
33.659734,-84.411058,15352,S CENTRAL AVE @ DOGWOOD DR,212554,Metropolitan Atlanta Rapid Transit Authority
33.785251,-84.236902,15353,ROCKBRIDGE RD@DECATUR RD,905566,Metropolitan Atlanta Rapid Transit Authority
33.746258,-84.52728,15354,BOULDER PARK DR SW@DOLLAR MILL RD S,900988,Metropolitan Atlanta Rapid Transit Authority
33.688216,-84.506209,15355,BARGE RD SW@2440,144008,Metropolitan Atlanta Rapid Transit Authority
33.659235,-84.439212,15356,VIRGINIA AVE@MADISON ST,166096,Metropolitan Atlanta Rapid Transit Authority
33.697909,-84.30983,15357,SOMBRERO WAY SE@HORSESHOE DR,129002,Metropolitan Atlanta Rapid Transit Authority
33.761015,-84.345522,15358,DEKALB AVE NE@CANDLER ST NE,904803,Metropolitan Atlanta Rapid Transit Authority
33.518215,-84.395457,15359,FLINT RIVER RD SW @ DORSEY RD,212405,Metropolitan Atlanta Rapid Transit Authority
33.644348,-84.489057,15360,WASHINGTON RD@JANICE DR,165052,Metropolitan Atlanta Rapid Transit Authority
33.836505,-84.336814,15361,BUFORD HWY NE @ CUTIS DR NE,211574,Metropolitan Atlanta Rapid Transit Authority
33.554425,-84.34703,15362,JONESBORO RD @ BATTLE CREEK RD,212466,Metropolitan Atlanta Rapid Transit Authority
33.771393,-84.413507,15363,ENGLISH AVW NW@PELHAM ST NW,211504,Metropolitan Atlanta Rapid Transit Authority
33.566137,-84.343899,15364,JONESBORO RD @ COMMERCE RD,212491,Metropolitan Atlanta Rapid Transit Authority
33.725311,-84.21404,15365,WESLEY CHAPEL RD@WESLEY MEADOWDS DR,131086,Metropolitan Atlanta Rapid Transit Authority
33.768193,-84.407763,15366,C M ALEXANDER BLVD @ VINE ST NW,900911,Metropolitan Atlanta Rapid Transit Authority
33.737341,-84.237433,15367,GLENWOOD RD@IRIS LN,772408,Metropolitan Atlanta Rapid Transit Authority
33.728539,-84.378465,15368,HILL ST SE @ TUSKEGEE ST SE,126097,Metropolitan Atlanta Rapid Transit Authority
33.713641,-84.107954,15369,STONE MOUNTAIN ST @ COLLEGE AVE,134116,Metropolitan Atlanta Rapid Transit Authority
33.72776,-84.325432,15370,FLAT SHOALS RD SE@1930,105094,Metropolitan Atlanta Rapid Transit Authority
33.785363,-84.260491,15371,CEDAR ST @ 3RD AVE,903800,Metropolitan Atlanta Rapid Transit Authority
33.731803,-84.296169,15372,MCAFEE RD @ KEHELEY DR,106078,Metropolitan Atlanta Rapid Transit Authority
33.656252,-84.386809,15373,ZIP INDUSTRIAL BLVD@3675,159382,Metropolitan Atlanta Rapid Transit Authority
33.681225,-84.413862,15374,CLEVELAND AVE SW@786,158308,Metropolitan Atlanta Rapid Transit Authority
33.716584,-84.129507,15375,COVINGTON HWY@PHILLIPS RD,133095,Metropolitan Atlanta Rapid Transit Authority
33.742287,-84.423462,15376,LUCILE AVE SW @ LAWTON ST SW,100080,Metropolitan Atlanta Rapid Transit Authority
33.918641,-84.379085,15377,ROSWELL RD NE @ HAMMOND DR NE,902751,Metropolitan Atlanta Rapid Transit Authority
33.690096,-84.506289,15378,CAMPBELLTON RD SW @ BARGE RD SW,144002,Metropolitan Atlanta Rapid Transit Authority
33.713909,-84.507263,15379,FAIRBURN RD@GARRISON DR,120044,Metropolitan Atlanta Rapid Transit Authority
33.810322,-84.471542,15380,HOLLYWOOD RD NW@MAIN ST NW,901864,Metropolitan Atlanta Rapid Transit Authority
33.79605,-84.415776,15381,HOWELL MILL RD NW@FORREST ST NW,901830,Metropolitan Atlanta Rapid Transit Authority
33.753346,-84.389407,15382,PRYOR ST SE @ WALL ST SE,211627,Metropolitan Atlanta Rapid Transit Authority
33.773941,-84.371045,15383,MONROE DR@PONCE DE LEON AVE,905130,Metropolitan Atlanta Rapid Transit Authority
33.624767,-84.463326,15384,SULLIVAN RD@EDISON DR,176082,Metropolitan Atlanta Rapid Transit Authority
33.573425,-84.489769,15385,KIMBERLY MILL RD @ PINEY FORK LN,193020,Metropolitan Atlanta Rapid Transit Authority
33.612019,-84.472305,15386,OLD NATIONAL HWY @ JOLLY RD,176096,Metropolitan Atlanta Rapid Transit Authority
33.704198,-84.145852,15387,HILLANDALE DR@FAIRINGTON RD,210323,Metropolitan Atlanta Rapid Transit Authority
33.677373,-84.438055,15388,N MARTIN ST@ GUS THORNHILL DR,146006,Metropolitan Atlanta Rapid Transit Authority
33.735917,-84.417404,15389,OGLETHORPE AVE @ JOSEPH E LOWERY BLVD,113086,Metropolitan Atlanta Rapid Transit Authority
33.801495,-84.39299,15390,PEACHTREE RD NW @ 25TH ST NW,901585,Metropolitan Atlanta Rapid Transit Authority
33.747635,-84.337524,15391,MEMORIAL DR SE@1560,105238,Metropolitan Atlanta Rapid Transit Authority
33.814156,-84.244019,15392,MONTREAL RD@MONTREAL CREEK CT,903467,Metropolitan Atlanta Rapid Transit Authority
33.543505,-84.613286,15393,ROOSEVELT HWY@6935,191078,Metropolitan Atlanta Rapid Transit Authority
33.733668,-84.448081,15394,BEECHER ST SW@BEECHER CT SW,900169,Metropolitan Atlanta Rapid Transit Authority
33.711029,-84.210116,15395,E WESLEY CHAPEL WAY @ SNAPFINGER WOODS DR,211888,Metropolitan Atlanta Rapid Transit Authority
33.755447,-84.376613,15396,AUBURN AVE NE @ HILLIARD ST NE,103162,Metropolitan Atlanta Rapid Transit Authority
33.705918,-84.169331,15397,PANOLA RD@HILLANDALE DR,133040,Metropolitan Atlanta Rapid Transit Authority
33.80806,-84.476603,15398,PEYTON RD@JAMES JACKSON PKWY,210302,Metropolitan Atlanta Rapid Transit Authority
33.742936,-84.279625,15399,WHITE OAK DR @ LINE ST,106272,Metropolitan Atlanta Rapid Transit Authority
33.793147,-84.427081,15400,ELLSWORTH DR NW@ELAINE AVE NW,901683,Metropolitan Atlanta Rapid Transit Authority
33.789886,-84.466311,15401,HOLLYWOOD RD NW@SAINT PAUL AVE NW,902567,Metropolitan Atlanta Rapid Transit Authority
33.878386,-84.218395,15402,CHAMBLEE TUCKER RD@GLADNEY DR,906024,Metropolitan Atlanta Rapid Transit Authority
33.618084,-84.425402,15403,FOREST PKY @ SOUTHRIDGE PKY,212362,Metropolitan Atlanta Rapid Transit Authority
33.816334,-84.182182,15404,PONCE DE LEON AVE@JULIETTE RD,902332,Metropolitan Atlanta Rapid Transit Authority
33.787543,-84.476423,15405,NORTHWEST DR NW @ JAMES JACKSON PKY,902600,Metropolitan Atlanta Rapid Transit Authority
33.861259,-84.380379,15406,ROSWELL RD NE @ SHELDON DR NE,905528,Metropolitan Atlanta Rapid Transit Authority
33.769465,-84.470232,15407,BAKER RD NW@HOOD AVE NW,904220,Metropolitan Atlanta Rapid Transit Authority
33.849701,-84.21962,15408,LAWRENCEVILLE HWY@MORRIS AVE,900331,Metropolitan Atlanta Rapid Transit Authority
33.538286,-84.365174,15409,TARA BLVD @ SR 138,212480,Metropolitan Atlanta Rapid Transit Authority
33.959162,-84.300133,15410,DUNWOODY CLUB DR@SAFFRON DR,902934,Metropolitan Atlanta Rapid Transit Authority
33.701644,-84.386228,15411,LAKEWOOD AVE@OLIVE ST,138055,Metropolitan Atlanta Rapid Transit Authority
33.720904,-84.493068,15412,CASCADE RD SW@CASCADE FALLS DR,121050,Metropolitan Atlanta Rapid Transit Authority
33.810693,-84.370383,15413,MONROE DR NE@MONROE PL NE,902011,Metropolitan Atlanta Rapid Transit Authority
33.766005,-84.363475,15414,RALPH MCGILL BLVD@ASHLEY AVE,901269,Metropolitan Atlanta Rapid Transit Authority
33.778999,-84.506746,15415,FAIRBURN RD@1065,210763,Metropolitan Atlanta Rapid Transit Authority
33.614616,-84.43944,15416,PHOENIX BLVD @ RIVERDALE RD,212343,Metropolitan Atlanta Rapid Transit Authority
33.802832,-84.484501,15417,BOLTON RD NW@SAM ST,902404,Metropolitan Atlanta Rapid Transit Authority
33.705998,-84.100173,15418,SWIFT ST@S WIGGINS ST,211468,Metropolitan Atlanta Rapid Transit Authority
33.884418,-84.380749,15419,ROSWELL RD NE@MYSTIC DR,905815,Metropolitan Atlanta Rapid Transit Authority
33.942675,-84.29937,15420,TILLY MILL RD@TILLINGHAM CT,902836,Metropolitan Atlanta Rapid Transit Authority
33.753515,-84.428,15421,MARTIN LUTHER KING J DR SW@BURBANK,100126,Metropolitan Atlanta Rapid Transit Authority
33.746964,-84.306557,15422,MEMORIAL DR SE@COTTAGE GROVE AVE SE,106154,Metropolitan Atlanta Rapid Transit Authority
33.688804,-84.507221,15423,BARGE RD PARK & RIDE,144950,Metropolitan Atlanta Rapid Transit Authority
33.826873,-84.343287,15424,CHANTILLY DR @ EXECUTIVE PARK S,901869,Metropolitan Atlanta Rapid Transit Authority
33.756859,-84.19728,15425,HAIRSTON RD@ADCOX RD,903275,Metropolitan Atlanta Rapid Transit Authority
33.756079,-84.481878,15426,BURTON RD NW@LINKWOOD RD NW,904119,Metropolitan Atlanta Rapid Transit Authority
33.824239,-84.294702,15427,LAVISTA RD@CAMBRIDGE COMMON,902039,Metropolitan Atlanta Rapid Transit Authority
33.781251,-84.298199,15428,CLAIREMONT AVE@ERIE AVE,905101,Metropolitan Atlanta Rapid Transit Authority
33.68118,-84.40826,15429,CLEVELAND AVE SW@METROPOLITAN PKY S,158310,Metropolitan Atlanta Rapid Transit Authority
33.77301,-84.416565,15430,DONALD L HOLLOWELL PKY @ LINDSAY ST,904766,Metropolitan Atlanta Rapid Transit Authority
33.916393,-84.299141,15431,N PEACHTREE RD @ 4201,902675,Metropolitan Atlanta Rapid Transit Authority
33.75473,-84.407553,15432,MARTIN LUTHER KING J DR SW@TATNAL S,101146,Metropolitan Atlanta Rapid Transit Authority
33.765464,-84.280102,15433,COLUMBIA DR@INMAN DR,905091,Metropolitan Atlanta Rapid Transit Authority
33.826309,-84.255951,15434,LAWRENCEVILLE HWY @ MONTREAL RD W,902197,Metropolitan Atlanta Rapid Transit Authority
33.716778,-84.383905,15435,JONESBORO RD SE@BISBEE AVE SE,125043,Metropolitan Atlanta Rapid Transit Authority
33.747524,-84.331581,15436,MEMORIAL DR SE @ CLIFTON ST SE,105232,Metropolitan Atlanta Rapid Transit Authority
33.801456,-84.415576,15437,HOWELL MILL RD NW@WHITE ST NW,902047,Metropolitan Atlanta Rapid Transit Authority
33.758031,-84.291162,15438,S CANDLER ST @ MIDWAY RD,904995,Metropolitan Atlanta Rapid Transit Authority
33.843888,-84.244368,15439,NORTHLAKE PKWY@E EXCHANGE PL,210383,Metropolitan Atlanta Rapid Transit Authority
34.08513,-84.25732,15440,NORTH POINT PKY@500,902638,Metropolitan Atlanta Rapid Transit Authority
33.814328,-84.236478,15441,E PONCE DE LEON AVE@4352,902434,Metropolitan Atlanta Rapid Transit Authority
33.660825,-84.412373,15442,N CENTRAL AVE @ N WHITNEY AVE,210915,Metropolitan Atlanta Rapid Transit Authority
33.771653,-84.473444,15443,HAMILTON E HOLMES DR NW @ OLDKNOW DR,903769,Metropolitan Atlanta Rapid Transit Authority
33.79733,-84.369222,15444,MONROE DR NE@PIEDMONT AVE NE,902233,Metropolitan Atlanta Rapid Transit Authority
33.681296,-84.42094,15445,CLEVELAND AVE@HARLAN DR,158373,Metropolitan Atlanta Rapid Transit Authority
33.700771,-84.171211,15446,FAIRINGTON RD@PANOLA RD,133012,Metropolitan Atlanta Rapid Transit Authority
33.747509,-84.338616,15447,MEMORIAL DR SE@LAMON AVE SE,105414,Metropolitan Atlanta Rapid Transit Authority
33.702693,-84.287677,15448,BULL RUN DR @ BATTLE FORREST DR,210987,Metropolitan Atlanta Rapid Transit Authority
33.832816,-84.383682,15449,PEACHTREE RD NW@SHERIDAN DR NE,900461,Metropolitan Atlanta Rapid Transit Authority
33.713994,-84.483581,15450,HARBIN RD SW@1521,121076,Metropolitan Atlanta Rapid Transit Authority
33.742924,-84.274222,15451,WHITE OAK DR @ WELIKA DR,211611,Metropolitan Atlanta Rapid Transit Authority
33.692724,-84.49015,15452,CAMPBELLTON RD@GREENBRIAR PKY,145011,Metropolitan Atlanta Rapid Transit Authority
34.076201,-84.294288,15453,N MAIN ST @ ACADEMY ST,900007,Metropolitan Atlanta Rapid Transit Authority
33.541532,-84.392096,15454,SR 138 @ ROUNTREE RD,212425,Metropolitan Atlanta Rapid Transit Authority
33.7067,-84.181225,15455,MILLER RD@PANOLA INDUSTRIAL BLVD,132062,Metropolitan Atlanta Rapid Transit Authority
33.837644,-84.312235,15456,CLAIRMONT RD@BRIARCLIFF RD,902319,Metropolitan Atlanta Rapid Transit Authority
33.893344,-84.332477,15457,JOHNSON FERRY RD @ HAMPTON HALL DR,211685,Metropolitan Atlanta Rapid Transit Authority
33.792075,-84.31203,15458,N DECATUR RD NE @ PRINCETON WAY,901728,Metropolitan Atlanta Rapid Transit Authority
33.69075,-84.466008,15459,HEADLAND DR@HEADLAND TER,146366,Metropolitan Atlanta Rapid Transit Authority
33.767906,-84.497021,15460,COLLIER DR NW@COLLIER CT NW,905495,Metropolitan Atlanta Rapid Transit Authority
33.836495,-84.342832,15461,N DRUID HILLS RD NE @ CHILDERS RD,901535,Metropolitan Atlanta Rapid Transit Authority
33.701551,-84.172757,15462,GRTA - PANOLA PARK & RIDE,210346,Metropolitan Atlanta Rapid Transit Authority
33.731586,-84.26196,15463,MCAFEE RD@ROSEWOOD RD,211345,Metropolitan Atlanta Rapid Transit Authority
33.812789,-84.173893,15464,E PONCE DE LEON AVE @ TUGGLE DR,904017,Metropolitan Atlanta Rapid Transit Authority
33.784,-84.49762,15465,BOLTON RD NW@1020,904097,Metropolitan Atlanta Rapid Transit Authority
33.7929,-84.2807,15466,N DECATUR RD @ WINN WAY,903697,Metropolitan Atlanta Rapid Transit Authority
33.734048,-84.367165,15467,ORMEWOOD AVE SE@ROSEDALE AVE SE,116066,Metropolitan Atlanta Rapid Transit Authority
33.788193,-84.248841,15468,N DECATUR RD @ LANTERN WOOD DR,210207,Metropolitan Atlanta Rapid Transit Authority
33.775581,-84.270866,15469,AVONDALE RD@OAK ST,901310,Metropolitan Atlanta Rapid Transit Authority
33.769176,-84.472037,15470,HAMILTON E HOLMES DR NW @ BAKER RD NW,900800,Metropolitan Atlanta Rapid Transit Authority
33.704068,-84.464713,15471,CAMPBELLTON RD@WILLIS MILL RD,122011,Metropolitan Atlanta Rapid Transit Authority
33.75013,-84.349139,15472,MORELAND AVE SE@KIRKWOOD AVE SE,117125,Metropolitan Atlanta Rapid Transit Authority
33.69688,-84.371208,15473,HARPER RD SE@BURROUGHS AVE SE,211406,Metropolitan Atlanta Rapid Transit Authority
33.917577,-84.303806,15474,N SHALLOWFORD RD @ COMMODORE DR,905596,Metropolitan Atlanta Rapid Transit Authority
33.770759,-84.395875,15475,LUCKIE ST @ NORTH AVE,904680,Metropolitan Atlanta Rapid Transit Authority
33.72506,-84.447609,15476,CASCADE AVE SW@1113,122230,Metropolitan Atlanta Rapid Transit Authority
33.441836,-84.340934,15477,LOVEJOY RD @ SUMMER TRCE,212457,Metropolitan Atlanta Rapid Transit Authority
33.723081,-84.291112,15478,TYLER WAY@STARLINE DR,129171,Metropolitan Atlanta Rapid Transit Authority
33.718395,-84.228491,15479,SNAPFINGER RD @ SNAPFINGER CIR,131050,Metropolitan Atlanta Rapid Transit Authority
33.622286,-84.498666,15480,ROOSEVELT HWY @ CAMPBELL DR,210076,Metropolitan Atlanta Rapid Transit Authority
33.82608,-84.348351,15481,BUFORD HWY NE @ 2641,900582,Metropolitan Atlanta Rapid Transit Authority
33.791346,-84.397433,15482,17TH ST @ ATLANTIC DR NW,901243,Metropolitan Atlanta Rapid Transit Authority
33.861167,-84.38045,15483,ROSWELL RD NE @ LE BRUN RD NE,905646,Metropolitan Atlanta Rapid Transit Authority
33.576061,-84.412148,15484,SR 85 @ DENHAM ST,212122,Metropolitan Atlanta Rapid Transit Authority
33.746896,-84.381347,15485,MEMORIAL DR SE @ CONNALLY ST SE,103022,Metropolitan Atlanta Rapid Transit Authority
33.772547,-84.425176,15486,MARIETTA BLVD @ DONALD L HOLLOWELL PKY,904999,Metropolitan Atlanta Rapid Transit Authority
33.688801,-84.35982,15487,REDFORD DR SE@FORREST PARK RD SE,151132,Metropolitan Atlanta Rapid Transit Authority
33.749328,-84.474782,15488,PEYTON PL SW@150,901328,Metropolitan Atlanta Rapid Transit Authority
33.891847,-84.296832,15489,CHAMBLEE DUNWOODY RD@BLACKBURN WAY,906242,Metropolitan Atlanta Rapid Transit Authority
33.725929,-84.42939,15490,ALMONT DR SW@EDGEFIELD DR SW,123130,Metropolitan Atlanta Rapid Transit Authority
33.739938,-84.336171,15491,GLENWOOD AVE@MCWILLIAMS AVE,105471,Metropolitan Atlanta Rapid Transit Authority
33.7388,-84.252083,15492,COLUMBIA DR@GLENWOOD RD,107094,Metropolitan Atlanta Rapid Transit Authority
33.778103,-84.243919,15493,NORTHERN AVE@189,901020,Metropolitan Atlanta Rapid Transit Authority
33.833141,-84.321312,15494,BRIARCLIFF RD@TIMOTHY DR,901822,Metropolitan Atlanta Rapid Transit Authority
33.64325,-84.52215,15495,WELCOME ALL RD SW @ 4125,211703,Metropolitan Atlanta Rapid Transit Authority
33.681303,-84.417033,15496,CLEVELAND AVE @ CHERYL DR,148016,Metropolitan Atlanta Rapid Transit Authority
33.757608,-84.365601,15497,IRWIN ST NE@SAMPSON ST NE,903285,Metropolitan Atlanta Rapid Transit Authority
33.732922,-84.251564,15498,SNAPFINGER RD@COLUMBIA DR,107284,Metropolitan Atlanta Rapid Transit Authority
33.713116,-84.12293,15499,COVINGTON HWY@7290,133158,Metropolitan Atlanta Rapid Transit Authority
33.720719,-84.279746,15500,OUSLEY CT@AMBER WAY,129278,Metropolitan Atlanta Rapid Transit Authority
33.850458,-84.333648,15501,BRIARWOOD RD@COOSAWATTEE DR,903337,Metropolitan Atlanta Rapid Transit Authority
33.755745,-84.468717,15502,BURTON RD NW@HAMILTON E HOLMES DR N,903939,Metropolitan Atlanta Rapid Transit Authority
33.564935,-84.583185,15503,W BROAD ST@MALONE ST,210864,Metropolitan Atlanta Rapid Transit Authority
33.725162,-84.289687,15504,HABERSHAM DR@GREYSTONE WAY,770380,Metropolitan Atlanta Rapid Transit Authority
33.857038,-84.177687,15505,N ROYAL ATLANTA DR @ S ROYAL ATLANTA DR,905279,Metropolitan Atlanta Rapid Transit Authority
33.786015,-84.222393,15506,ROCKBRIDGE RD @ KENRIDGE CIR,905563,Metropolitan Atlanta Rapid Transit Authority
33.751932,-84.235124,15507,REDWING CIR@TURNER HEIGHTS DR,108060,Metropolitan Atlanta Rapid Transit Authority
33.754555,-84.467867,15508,HAMILTON E HOLMES STATION,907907,Metropolitan Atlanta Rapid Transit Authority
33.766392,-84.509228,15509,BOLTON RD NW@FAIRLANE DR NW,905444,Metropolitan Atlanta Rapid Transit Authority
33.559171,-84.345784,15510,JONESBORO RD @ CITIZENS PKY,212465,Metropolitan Atlanta Rapid Transit Authority
33.681418,-84.418749,15511,CLEVELAND AVE@SYLVAN RD,158404,Metropolitan Atlanta Rapid Transit Authority
34.002901,-84.350504,15512,ROSWELL RD@ROBERTS DR,902983,Metropolitan Atlanta Rapid Transit Authority
33.800554,-84.487227,15513,NORTHWEST DR NW@BOLTON RD NW,901576,Metropolitan Atlanta Rapid Transit Authority
33.891919,-84.298825,15514,NEW PEACHTREE RD@CHAMBLEE DUNWOODY,906084,Metropolitan Atlanta Rapid Transit Authority
33.877491,-84.270063,15515,CHAMBLEE TUCKER RD@MERCER UNIVERSI,905542,Metropolitan Atlanta Rapid Transit Authority
33.753133,-84.521807,15516,WAITS DR@DOSTER DR,900963,Metropolitan Atlanta Rapid Transit Authority
33.659539,-84.477651,15517,WASHINGTON RD @ MT OLIVE RD,210188,Metropolitan Atlanta Rapid Transit Authority
33.655399,-84.39965,15518,KING ARNOLD ST @ SUNSET DR,148092,Metropolitan Atlanta Rapid Transit Authority
33.741692,-84.563446,15519,FULTON INDUSTRIAL BLVD@WESTGATE DR,900696,Metropolitan Atlanta Rapid Transit Authority
33.72686,-84.33315,15520,BOULDERCREST DR SE@PIPER CIR SE,105124,Metropolitan Atlanta Rapid Transit Authority
33.785265,-84.461256,15521,HOLLYWOOD RD NW@BROOKS AVE NW,902541,Metropolitan Atlanta Rapid Transit Authority
33.721765,-84.259772,15522,GREEN FORREST DR @ 2312,211453,Metropolitan Atlanta Rapid Transit Authority
33.839833,-84.342876,15523,N DRUID HILLS RD @ GOODWIN RD,905905,Metropolitan Atlanta Rapid Transit Authority
33.764899,-84.349122,15524,MORELAND AVE @ MCLENDON AVE,900055,Metropolitan Atlanta Rapid Transit Authority
34.059364,-84.244941,15525,ALEXANDER DR @ 4325,210967,Metropolitan Atlanta Rapid Transit Authority
33.821371,-84.437911,15526,DEFOORS FERRY RD @ WESTOVER PLANTATION RD,900636,Metropolitan Atlanta Rapid Transit Authority
33.727656,-84.488434,15527,LYNHURST DR SW@HAZELWOOD DR SW,900774,Metropolitan Atlanta Rapid Transit Authority
33.73735,-84.234239,15528,GLENWOOD RD@AUSTIN DR,108046,Metropolitan Atlanta Rapid Transit Authority
33.760326,-84.513486,15529,BAKERS FERRY RD@3783,903645,Metropolitan Atlanta Rapid Transit Authority
33.788625,-84.465721,15530,HOLLYWOOD RD NW@SPRING ST NW,902543,Metropolitan Atlanta Rapid Transit Authority
33.702381,-84.147156,15531,FAIRINGTON RD@CHUPP WAY,133026,Metropolitan Atlanta Rapid Transit Authority
33.863479,-84.309514,15532,CLAIRMONT RD@CANMONT DR,900422,Metropolitan Atlanta Rapid Transit Authority
33.706231,-84.164632,15533,JW WILLIAMS SR LN @ 5470,211674,Metropolitan Atlanta Rapid Transit Authority
33.728703,-84.327212,15534,FLAT SHOALS RD SE@HILLBURN DR SE,105107,Metropolitan Atlanta Rapid Transit Authority
33.712114,-84.304275,15535,FLAT SHOALS RD @ DORIS DR,211984,Metropolitan Atlanta Rapid Transit Authority
33.927055,-84.340793,15536,PERIMETER CTR W @ PERIMETER CTR PL,900076,Metropolitan Atlanta Rapid Transit Authority
33.692167,-84.292429,15537,CLIFTON SPRINGS RD@CLIFTON SPRINGS,153009,Metropolitan Atlanta Rapid Transit Authority
33.819139,-84.229076,15538,E PONCE DE LEON AVE@4600,901894,Metropolitan Atlanta Rapid Transit Authority
34.016396,-84.362694,15539,ATLANTA ST@MAPLE ST,903081,Metropolitan Atlanta Rapid Transit Authority
33.716195,-84.165503,15540,PANOLA RD @ DIVIDEND DR,211880,Metropolitan Atlanta Rapid Transit Authority
33.892021,-84.285042,15541,BUFORD HWY NE@MCCLAVE DR,905873,Metropolitan Atlanta Rapid Transit Authority
33.690899,-84.35997,15542,FORREST PARK RD SE@STONEWALL DR SE,151056,Metropolitan Atlanta Rapid Transit Authority
33.755507,-84.382255,15543,AUBURN AVE NE @ PIEDMONT AVE NE,102124,Metropolitan Atlanta Rapid Transit Authority
33.734449,-84.390805,15544,POLLARD BLVD SW@BILL LUCAS DR SW,211021,Metropolitan Atlanta Rapid Transit Authority
33.747502,-84.283644,15545,MEMORIAL DR SE@DELANO DR,106438,Metropolitan Atlanta Rapid Transit Authority
33.750512,-84.458359,15546,WYNNWOOD DR @ MARTIN L KING JR DR,900796,Metropolitan Atlanta Rapid Transit Authority
33.72756,-84.363228,15547,CONFEDERATE AVE SE@EDIE AVE SE,116040,Metropolitan Atlanta Rapid Transit Authority
33.773455,-84.296679,15548,W TRINITY PL @ N MCDONOUGH ST,904364,Metropolitan Atlanta Rapid Transit Authority
33.853726,-84.281846,15549,BRIARCLIFF RD@SUNRISE DR,905945,Metropolitan Atlanta Rapid Transit Authority
33.691891,-84.457169,15550,DELOWE DR@ELINWOOD DR,146256,Metropolitan Atlanta Rapid Transit Authority
33.904764,-84.246418,15551,OAKCLIFF RD @ PLEASANTDALE RD,906212,Metropolitan Atlanta Rapid Transit Authority
33.700233,-84.270437,15552,PANTHERSVILLE RD@2929,130084,Metropolitan Atlanta Rapid Transit Authority
